Fecha;Temperatura Max;Temperatura Min;Temperatura Med;Humedad Max;Humedad Min;Humedad Med;Precipitacion;EvapotranspiracionAnterior;Prediccion
2018-04-13;12.0;4.0;8.0;85.0;55.0;70.0;0;1.41;1.36796
2018-04-14;16.0;5.0;10.5;100.0;50.0;75.0;0;1.36796;1.89750079246
2018-04-15;15.0;8.0;11.5;90.0;65.0;77.5;1;1.89750079246;1.76743186801
2018-04-16;16.0;8.0;12.0;95.0;50.0;72.5;1;1.76743186801;2.06765745403
2018-04-17;20.0;8.0;14.0;75.0;45.0;60.0;0;2.06765745403;2.79090764535
2018-04-18;21.0;9.0;15.0;70.0;45.0;57.5;0;2.79090764535;3.25971061941
